FileNum,Mileage,Color,AcquistionCost,SalesPrice,SoldOn,MMRAvgValue,Year,MakeName,ModelName,StyleName,AddrZip,TagDisplayName
30623,210029,Silver,250,200,14-09-2018,0,2002,Chrysler,Voyager,LX 4dr Mini-Van,95051,Salvage Title
30621,157762,White,500,1300,14-09-2018,0,2003,Suzuki,XL7,Touring 4WD 4dr SUV,95051,NULL
30196,88518,Silver,5000,7200,19-09-2018,5500,2010,Honda,Accord,EX 4dr Sedan 5A,92806,NULL
30620,161624,Brown,1000,NULL,14-09-2018,1150,2006,Ford,Fusion,V6 SE 4dr Sedan,95051,NULL
30584,104916,Black,500,1100,14-09-2018,0,1996,Ford,Mustang,GT 2dr Convertible,92675,TMU
30580,173559,Silver,200,550,14-09-2018,575,1996,Honda,Civic,DX 2dr Coupe,95051,NULL
29878,0,Silver,500,1250,14-09-2018,1025,2005,Chevrolet,Impala,4dr Base Sdn,90801,NULL
29636,150208,White,300,NULL,14-09-2018,825,2002,Chrysler,Town and Country,eX 4dr Extended Mini-Van,95051,NULL
30534,121617,Gold,750,NULL,14-09-2018,650,2003,Volvo,V70,2.4 4dr Wagon,92806,NULL
30804,140817,Red,1000,NULL,14-09-2018,1325,2004,Oldsmobile,Bravada,AWD 4dr SUV,91601,NULL
30445,170890,Silver,1300,NULL,14-09-2018,775,2003,Nissan,Maxima,4dr Sdn SE Auto,90266,NULL
29902,70662,White,5000,NULL,14-09-2018,5300,2013,Nissan,Sentra,4dr Sdn I4 CVT SV,90801,Frame Damage
29738,110372,Red,2750,NULL,14-09-2018,3175,2007,Cadillac,SRX,V6 4dr SUV,92806,NULL
28499,102499,Maroon,7200,NULL,14-09-2018,7225,2011,Subaru,Outback,AWD 2.5i Premium 4dr Wagon CVT,95051,NULL
30807,252915,White,500,2500,14-09-2018,0,2004,Toyota,Prius,4dr Hatchback,91601,NULL
30806,238720,Silver,800,NULL,14-09-2018,1350,2005,Honda,Civic,EX 2dr Coupe,91601,NULL
30799,36084,Gray,20315,NULL,19-09-2018,19650,2015,Chevrolet,Traverse,LT 4dr SUV w/1LT,91710,NULL
30798,75943,Black,16115,16250,19-09-2018,16100,2014,Jeep,Grand Cherokee,4x2 Limited 4dr SUV,91710,NULL
30801,84458,White,17500,17750,19-09-2018,0,2014,Jeep,Grand Cherokee,4x2 Overland 4dr SUV,91710,NULL
30796,19354,White,17655,NULL,19-09-2018,15700,2017,Toyota,Camry,LE 4dr Sedan,91710,NULL
30808,46032,Black,11700,12300,19-09-2018,11550,2014,Honda,Accord,LX 4dr Sedan CVT,91601,NULL
30540,221910,Silver,2500,4400,19-09-2018,2625,2007,Honda,CR-V,EX-L 4dr SUV,92806,NULL
30628,192531,LightBlue,3200,3100,19-09-2018,2175,2010,Subaru,Outback,AWD 2.5i Premium 4dr Wagon CVT,92832,NULL
30532,143216,White,5000,5900,19-09-2018,6150,2008,Mercedes-Benz,GL-Class,AWD GL 450 4MATIC 4dr SUV,90015,NULL
30586,80650,Red,0,5500,19-09-2018,6700,2015,Ford,Focus,SE 4dr Sedan,92879,NULL
26866,101442,Silver,7000,6700,19-09-2018,6825,2012,MINI,Cooper Countryman,FWD 4dr S,90015,NULL
30295,108104,Red,3500,7200,19-09-2018,7625,2010,Subaru,Forester,AWD 2.5X Limited 4dr Wagon 4A,92832,NULL
29783,168712,Gray,2000,NULL,19-09-2018,2075,2003,Dodge,Ram 1500,,90801,NULL
30291,85451,LightBlue,8000,8000,19-09-2018,0,2005,Mercedes-Benz,SL-Class,SL 500 2dr Convertible,92832,NULL
30665,80563,Red,10000,9750,19-09-2018,9750,2013,MINI,Convertible,Cooper S 2dr Convertible,92408,NULL
30353,15539,DarkBlue,27350,NULL,19-09-2018,25200,2018,Toyota,Sienna,2018 Toyota Sienna LE 3.5L FWD 8 PSGR,90015,NULL
30720,62841,Black,13000,12250,19-09-2018,10750,2013,BMW,3 Series,328i 4dr Sedan,90001,NULL
28805,62386,Silver,19500,16750,19-09-2018,18550,2014,Mercedes-Benz,E-Class,E 350 Luxury 4dr Sedan,90015,NULL
30637,29731,Gray,24000,22000,19-09-2018,22100,2017,Toyota,Prius Prime,Plus 4dr Hatchback,91761,NULL
30610,53014,White,0,19500,19-09-2018,20000,2014,Mercedes-Benz,E-Class,E 350 2dr Coupe,92879,NULL
30822,97499,Black,0,NULL,19-09-2018,3950,2008,Mitsubishi,Outlander,XLS 4dr SUV,92879,NULL
30820,72573,White,0,NULL,19-09-2018,20000,2015,Chevrolet,Silverado 1500,4x2 LT 4dr Double Cab 6.5 ft. SB,92879,NULL
30819,86319,Maroon,0,7600,19-09-2018,8675,2015,Nissan,Frontier,4x2 S 4dr King Cab 6.1 ft. SB Pickup 5M,92879,Frame Damage
30818,149954,Maroon,0,11000,19-09-2018,9475,2006,Toyota,Tacoma,PreRunner V6 4dr Double Cab SB (4L V6 5A),92879,NULL
30817,147697,Black,0,10750,19-09-2018,8650,2010,Chevrolet,Silverado 1500,4x2 LS 4dr Crew Cab 5.8 ft. SB,92879,NULL
30815,158083,Black,1500,2150,19-09-2018,1650,2006,Mercedes-Benz,C-Class,C 230 Sport 4dr Sedan,90015,NULL
30811,35323,DarkBlue,26000,27250,19-09-2018,24900,2016,BMW,4 Series,428i Gran Coupe 4dr Sedan SULEV,91761,NULL
30809,0,Black,3000,NULL,19-09-2018,0,2006,Mazda,MX 5 Miata,2dr Convertible,91601,NULL
30805,164523,Silver,2000,NULL,19-09-2018,2075,2005,Honda,Accord,EX V 6 4dr Sedan w/Navi,91601,NULL
30803,153186,Silver,1000,1400,19-09-2018,1400,2004,Jeep,Grand Cherokee,4dr Special Edition 4WD SUV,91601,NULL
30736,141691,Green,1500,NULL,19-09-2018,2400,2002,Lexus,ES 300,4dr Sedan,92806,NULL
30735,75569,White,8250,NULL,19-09-2018,8925,2015,Honda,Civic,LX 4dr Sedan CVT,92806,NULL
30734,163494,Tan,1250,2200,19-09-2018,1900,2003,Toyota,Corolla,LE 4dr Sedan,92806,NULL
30631,129820,Gray,2800,3400,19-09-2018,3175,2007,Nissan,Xterra,X 4dr SUV (4L V6 6M),92832,NULL
30625,122644,Black,3500,NULL,19-09-2018,3800,2008,Land Rover,LR2,AWD SE 4dr SUV,95051,NULL
